table,row_key,field,candidate_value,source_url,source_title,match_quality,status,notes
recipes.csv,canh_cai_thao_thit,yieldAdultEquivalent,2,https://www.dienmayxanh.com/vao-bep/cach-nau-canh-cai-thao-thit-bam-thom-ngon-thanh-dam-chi-voi-11806,,exact,applied,source-stated servings/yield
recipe_ingredients.csv,ga_kho_gung|nuoc_mam,quantity,30,https://getvanvan.com/blogs/recipes/ga-kho-gung,,exact,applied,2 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,ga_chien_nuoc_mam|ga_ta,quantity,1360.8,https://bunbobae.com/vietnamese-fish-sauce-glazed-chicken-wings-canh-ga-chien-nuoc-mam,,exact,applied,3 lb chicken wings converted to grams
recipe_ingredients.csv,ga_chien_nuoc_mam|nuoc_mam,quantity,45,https://bunbobae.com/vietnamese-fish-sauce-glazed-chicken-wings-canh-ga-chien-nuoc-mam,,exact,applied,3 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,ga_chien_nuoc_mam|dau_an,quantity,1182.9,https://bunbobae.com/vietnamese-fish-sauce-glazed-chicken-wings-canh-ga-chien-nuoc-mam,,exact,applied,5 US cups frying oil converted to ml
recipe_ingredients.csv,ga_xao_sa_ot|ga_ta,quantity,450,https://delightfulplate.com/vietnamese-lemongrass-chicken-stir-fry-ga-xao-sa-ot,,exact,applied,source states about 450 g chicken thighs
recipe_ingredients.csv,ga_xao_sa_ot|nuoc_mam,quantity,5,https://delightfulplate.com/vietnamese-lemongrass-chicken-stir-fry-ga-xao-sa-ot,,exact,applied,1 tsp converted at 5 ml/tsp
recipe_ingredients.csv,ga_xao_sa_ot|dau_an,quantity,10,https://delightfulplate.com/vietnamese-lemongrass-chicken-stir-fry-ga-xao-sa-ot,,exact,applied,"2 tsp explicitly measured; source also says additional oil for stir-frying, not quantified"
recipe_ingredients.csv,ga_kho_nam|ga_ta,quantity,1000,https://vtcnews.vn/cach-lam-ga-kho-nam-ngon-mem-don-gian-ar913467.html,,exact,applied,1 kg chicken
recipe_ingredients.csv,ga_kho_nam|nuoc_mam,quantity,30,https://vtcnews.vn/cach-lam-ga-kho-nam-ngon-mem-don-gian-ar913467.html,,exact,applied,2 tbsp explicitly used in cooking step; converted at 15 ml/tbsp
recipe_ingredients.csv,suon_ram_man|suon_heo,quantity,680.4,https://redboatfishsauce.com/blogs/recipes/suon-ram-man,,exact,applied,1.5 lb spare ribs converted to grams
recipe_ingredients.csv,thit_xao_dau_cove|dau_cove,quantity,400,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-que-xao-thit-heo-xanh-muot-gion-ngon-kho-cuong-11536,,exact,applied,400 g green beans
recipe_ingredients.csv,thit_xao_dau_cove|nuoc_mam,quantity,30,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-que-xao-thit-heo-xanh-muot-gion-ngon-kho-cuong-11536,,exact,applied,2 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,thit_xao_dau_cove|dau_an,quantity,15,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-que-xao-thit-heo-xanh-muot-gion-ngon-kho-cuong-11536,,exact,applied,1 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,thit_xao_hanh_tay|hanh_tay,quantity,200,https://marketplace.tripmap.vn/recipes/thit-heo-xao-hanh-tay-ca-chua,,exact,applied,1 large onion stated approximately 200 g
recipe_ingredients.csv,thit_xao_hanh_tay|dau_an,quantity,15,https://marketplace.tripmap.vn/recipes/thit-heo-xao-hanh-tay-ca-chua,,exact,applied,about 1 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,suon_kho_khoai_tay|suon_heo,quantity,500,https://www.youtube.com/watch?v=DGzgT67-m4Q,,exact,applied,500 g pork ribs
recipe_ingredients.csv,suon_kho_khoai_tay|khoai_tay,quantity,500,https://www.youtube.com/watch?v=DGzgT67-m4Q,,exact,applied,500 g potatoes
recipe_ingredients.csv,bo_xao_gia|thit_bo_bap,quantity,300,https://gofood.vn/tin-tuc/cach-lam-thit-bo-xao-gia-do.html,,close_match,applied,300 g beef; source does not specify shank cut
recipe_ingredients.csv,bo_xao_gia|gia_do,quantity,100,https://gofood.vn/tin-tuc/cach-lam-thit-bo-xao-gia-do.html,,exact,applied,100 g bean sprouts
recipe_ingredients.csv,bo_xao_gia|dau_an,quantity,30,https://gofood.vn/tin-tuc/cach-lam-thit-bo-xao-gia-do.html,,exact,applied,2 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,bo_xao_hanh_tay|thit_bo_bap,quantity,500,https://www.cet.edu.vn/cach-lam-mon-thit-bo-xao-hanh-tay,,close_match,applied,500 g beef; source does not specify shank cut
recipe_ingredients.csv,ca_basa_chien_gion|ca_basa,quantity,300,https://clpangafish.com.vn/vi/cook/ca-basa-chien-gion,,exact,applied,300 g basa fillet
recipe_ingredients.csv,ca_basa_kho_tieu|nuoc_mam,quantity,15,https://www.dienmayxanh.com/vao-bep/cach-lam-ca-basa-kho-tieu-ngon-dam-da-cuc-hao-com-11339,,exact,applied,1 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,tom_rim_man|tom_the,quantity,1000,https://www.wokandkin.com/tom-rim,,close_match,applied,1 kg fresh prawns; species not explicitly whiteleg shrimp
recipe_ingredients.csv,tom_rim_man|nuoc_mam,quantity,45,https://www.wokandkin.com/tom-rim,,exact,applied,3 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,tom_rim_man|dau_an,quantity,60,https://www.wokandkin.com/tom-rim,,exact,applied,4 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,muc_xao_ca_chua|muc_ong,quantity,1000,https://pasgo.vn/blog/cach-lam-muc-xao-ca-chua-mau-sac-bat-mat-ngon-tuyet-dinh-tai-nha-4268,,exact,applied,1 kg fresh squid
recipe_ingredients.csv,dau_hu_sot_ca_chua|dau_hu_trang,quantity,120,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-hu-sot-ca-chua-chay-don-gian-de-lam-cho-bua-com-10227,,exact,applied,120 g tofu
recipe_ingredients.csv,dau_hu_sot_ca_chua|nuoc_tuong,quantity,10,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-hu-sot-ca-chua-chay-don-gian-de-lam-cho-bua-com-10227,,exact,applied,2 tsp converted at 5 ml/tsp
recipe_ingredients.csv,dau_hu_sot_ca_chua|dau_an,quantity,10,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-hu-sot-ca-chua-chay-don-gian-de-lam-cho-bua-com-10227,,exact,applied,2 tsp converted at 5 ml/tsp
recipe_ingredients.csv,dau_hu_chien_sa|dau_hu_trang,quantity,400,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-hu-chien-sa-ot-gion-rum-thom-ngon-chay-man-deu-11220,,exact,applied,400 g tofu
recipe_ingredients.csv,dau_hu_chien_sa|dau_an,quantity,130,https://www.dienmayxanh.com/vao-bep/cach-lam-dau-hu-chien-sa-ot-gion-rum-thom-ngon-chay-man-deu-11220,,exact,applied,130 ml oil
recipe_ingredients.csv,rau_muong_xao_toi|rau_muong,quantity,500,https://www.huongnghiepaau.com/rau-muong-xao-toi,,exact,applied,500 g water spinach
recipe_ingredients.csv,bap_cai_xao|bap_cai,quantity,500,https://cookbeo.com/recipes/bap-cai-xao-toi,,exact,applied,about 500 g cabbage
recipe_ingredients.csv,su_su_xao_ca_rot|dau_an,quantity,7.5,https://www.dienmayxanh.com/vao-bep/cach-lam-su-su-xao-ca-rot-don-gian-thanh-dam-cho-bua-com-gia-11740,,exact,applied,1/2 tbsp converted at 15 ml/tbsp
recipe_ingredients.csv,canh_chua_ca_loc|ca_loc,quantity,300,https://www.dienmayxanh.com/vao-bep/cach-nau-canh-chua-ca-loc-chuan-nhat-ngon-00828,,exact,applied,300 g snakehead fish
recipe_ingredients.csv,canh_chua_ca_loc|gia_do,quantity,200,https://www.dienmayxanh.com/vao-bep/cach-nau-canh-chua-ca-loc-chuan-nhat-ngon-00828,,exact,applied,200 g bean sprouts
recipe_ingredients.csv,canh_chua_ca_loc|nuoc_mam,quantity,5,https://www.dienmayxanh.com/vao-bep/cach-nau-canh-chua-ca-loc-chuan-nhat-ngon-00828,,exact,applied,1 tsp converted at 5 ml/tsp
recipe_ingredients.csv,canh_cai_thao_thit|thit_nac_vai,quantity,200,https://www.dienmayxanh.com/vao-bep/cach-nau-canh-cai-thao-thit-bam-thom-ngon-thanh-dam-chi-voi-11806,,close_match,applied,200 g minced pork; source does not specify shoulder cut
recipe_ingredients.csv,canh_bi_do_thit_bam|bi_do,quantity,500,https://fptshop.com.vn/tin-tuc/dien-may/cach-nau-canh-bi-do-182011,,exact,applied,500 g pumpkin
recipe_ingredients.csv,canh_bi_do_thit_bam|thit_bo_xay,quantity,200,https://fptshop.com.vn/tin-tuc/dien-may/cach-nau-canh-bi-do-182011,,approximate,review_required,"200 g minced meat; source describes pork belly rather than beef, so mapping is approximate and should be reviewed"
food_nutrients.csv,thit_ba_chi|energy_kcal,amountPer100g,518,https://batchbase.com.au/usda-foods/167812,,exact,applied,exact USDA FDC 167812 pork belly raw
food_nutrients.csv,thit_ba_chi|protein_g,amountPer100g,9.34,https://batchbase.com.au/usda-foods/167812,,exact,applied,exact USDA FDC 167812 pork belly raw
food_nutrients.csv,thit_ba_chi|carbohydrate_g,amountPer100g,0,https://batchbase.com.au/usda-foods/167812,,exact,applied,exact USDA FDC 167812 pork belly raw
food_nutrients.csv,thit_ba_chi|fat_g,amountPer100g,53,https://batchbase.com.au/usda-foods/167812,,exact,applied,exact USDA FDC 167812 pork belly raw
food_nutrients.csv,thit_ba_chi|fibre_g,amountPer100g,0,https://batchbase.com.au/usda-foods/167812,,exact,applied,exact USDA FDC 167812 pork belly raw
food_nutrients.csv,thit_ba_chi|sodium_mg,amountPer100g,32,https://batchbase.com.au/usda-foods/167812,,exact,applied,exact USDA FDC 167812 pork belly raw
food_nutrients.csv,tom_the|energy_kcal,amountPer100g,85,https://batchbase.com.au/usda-foods/175179,,close_match,applied,"close match: generic raw shrimp, USDA FDC 175179; cross-checked with RawPawIQ"
food_nutrients.csv,tom_the|protein_g,amountPer100g,20.1,https://batchbase.com.au/usda-foods/175179,,close_match,applied,"close match: generic raw shrimp, USDA FDC 175179; cross-checked with RawPawIQ"
food_nutrients.csv,tom_the|carbohydrate_g,amountPer100g,0,https://batchbase.com.au/usda-foods/175179,,close_match,applied,"close match: generic raw shrimp, USDA FDC 175179; cross-checked with RawPawIQ"
food_nutrients.csv,tom_the|fat_g,amountPer100g,0.51,https://batchbase.com.au/usda-foods/175179,,close_match,applied,"close match: generic raw shrimp, USDA FDC 175179; cross-checked with RawPawIQ"
food_nutrients.csv,tom_the|fibre_g,amountPer100g,0,https://batchbase.com.au/usda-foods/175179,,close_match,applied,"close match: generic raw shrimp, USDA FDC 175179; cross-checked with RawPawIQ"
food_nutrients.csv,tom_the|sodium_mg,amountPer100g,119,https://batchbase.com.au/usda-foods/175179,,close_match,applied,"close match: generic raw shrimp, USDA FDC 175179; cross-checked with RawPawIQ"
food_nutrients.csv,dau_hu_trang|fibre_g,amountPer100g,2.3,https://batchbase.com.au/usda-foods/172475,,exact,applied,USDA firm tofu with calcium sulfate; cross-checked
food_nutrients.csv,dau_hu_trang|sodium_mg,amountPer100g,14,https://batchbase.com.au/usda-foods/172475,,exact,applied,USDA firm tofu with calcium sulfate; cross-checked
food_nutrients.csv,su_su|sodium_mg,amountPer100g,2,https://batchbase.com.au/usda-foods/170402,,exact,applied,USDA chayote raw; sodium corroborated
food_nutrients.csv,hanh_tim|energy_kcal,amountPer100g,72,https://batchbase.com.au/usda-foods/170499,,exact,applied,USDA shallots raw; cross-checked
food_nutrients.csv,hanh_tim|protein_g,amountPer100g,2.5,https://batchbase.com.au/usda-foods/170499,,exact,applied,USDA shallots raw; cross-checked
food_nutrients.csv,hanh_tim|carbohydrate_g,amountPer100g,16.8,https://batchbase.com.au/usda-foods/170499,,exact,applied,USDA shallots raw; cross-checked
food_nutrients.csv,hanh_tim|fat_g,amountPer100g,0.1,https://batchbase.com.au/usda-foods/170499,,exact,applied,USDA shallots raw; cross-checked
food_nutrients.csv,hanh_tim|fibre_g,amountPer100g,3.2,https://batchbase.com.au/usda-foods/170499,,exact,applied,USDA shallots raw; cross-checked
food_nutrients.csv,hanh_tim|sodium_mg,amountPer100g,12,https://batchbase.com.au/usda-foods/170499,,exact,applied,USDA shallots raw; cross-checked
food_nutrients.csv,ot_hiem|fibre_g,amountPer100g,1.5,https://batchbase.com.au/usda-foods/170106,,close_match,applied,close match: hot red chili pepper raw; corroborated
food_nutrients.csv,ot_hiem|sodium_mg,amountPer100g,9,https://batchbase.com.au/usda-foods/170106,,close_match,applied,close match: hot red chili pepper raw; corroborated
foods.csv,ca_nuc,edibleFraction,0.65,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Cá thu (mackerel proxy, not cá nục); Thải bỏ 35.0% -> edibleFraction = 0.65"
foods.csv,tom_the,edibleFraction,0.46,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,Tôm biển (sea shrimp proxy); Thải bỏ 54.0% -> edibleFraction = 0.46
foods.csv,muc_ong,edibleFraction,0.78,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,Mực tươi (cuttlefish/squid proxy); Thải bỏ 22.0% -> edibleFraction = 0.78
foods.csv,trung_ga,edibleFraction,0.86,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Trứng gà sống nguyên quả; Thải bỏ 14.0% -> edibleFraction = 0.86
foods.csv,rau_muong,edibleFraction,0.625,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Rau muống; Thải bỏ 37.5% -> edibleFraction = 0.625
foods.csv,bap_cai,edibleFraction,0.9,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Cải bắp; Thải bỏ 10.0% -> edibleFraction = 0.9
foods.csv,bi_dao,edibleFraction,0.75,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Bí đao (bí xanh); Thải bỏ 25.0% -> edibleFraction = 0.75
foods.csv,bi_do,edibleFraction,0.817,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Bí ngô; Thải bỏ 18.3% -> edibleFraction = 0.817
foods.csv,muop_huong,edibleFraction,0.812,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,Mướp / sponge gourd; Thải bỏ 18.8% -> edibleFraction = 0.812
foods.csv,su_su,edibleFraction,0.8,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,"Su su, quả; Thải bỏ 20.0% -> edibleFraction = 0.8"
foods.csv,ca_chua,edibleFraction,0.95,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Cà chua; Thải bỏ 5.0% -> edibleFraction = 0.95
foods.csv,khoai_tay,edibleFraction,0.87,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Khoai tây; Thải bỏ 13.0% -> edibleFraction = 0.87
foods.csv,dau_cove,edibleFraction,0.9,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Đậu cô ve; Thải bỏ 10.0% -> edibleFraction = 0.9
foods.csv,gia_do,edibleFraction,0.95,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Giá đậu xanh; Thải bỏ 5.0% -> edibleFraction = 0.95
foods.csv,nam_rom,edibleFraction,0.9,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Nấm rơm; Thải bỏ 10.0% -> edibleFraction = 0.9
foods.csv,hanh_tay,edibleFraction,0.83,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Hành tây; Thải bỏ 17.0% -> edibleFraction = 0.83
foods.csv,hanh_la,edibleFraction,0.8,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Hành lá (hành hoa); Thải bỏ 20.0% -> edibleFraction = 0.8
foods.csv,toi,edibleFraction,0.8,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Tỏi ta; Thải bỏ 20.0% -> edibleFraction = 0.8
foods.csv,gung,edibleFraction,0.9,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Gừng tươi; Thải bỏ 10.0% -> edibleFraction = 0.9
foods.csv,rau_ngo,edibleFraction,0.85,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Rau mùi; Thải bỏ 15.0% -> edibleFraction = 0.85
foods.csv,me_chua,edibleFraction,0.85,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Quả me chua; Thải bỏ 15.0% -> edibleFraction = 0.85
food_nutrients.csv,muc_ong,energy_kcal,73,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Mực tươi (Cuttle fish, raw / Squid); per 100g edible portion"
food_nutrients.csv,muc_ong,protein_g,16.3,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Mực tươi (Cuttle fish, raw / Squid); per 100g edible portion"
food_nutrients.csv,muc_ong,carbohydrate_g,0.0,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Mực tươi (Cuttle fish, raw / Squid); per 100g edible portion"
food_nutrients.csv,muc_ong,fat_g,0.9,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Mực tươi (Cuttle fish, raw / Squid); per 100g edible portion"
food_nutrients.csv,muc_ong,fibre_g,0.0,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Mực tươi (Cuttle fish, raw / Squid); per 100g edible portion"
food_nutrients.csv,muc_ong,sodium_mg,44,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,approximate,applied,"Mực tươi (Cuttle fish, raw / Squid); per 100g edible portion"
food_nutrients.csv,bi_dao,fibre_g,1.0,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Bí đao (bí xanh); per 100g edible portion
food_nutrients.csv,khoai_tay,fibre_g,1.0,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Khoai tây; per 100g edible portion
food_nutrients.csv,dau_cove,fibre_g,1.0,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Đậu cô ve; per 100g edible portion
food_nutrients.csv,toi,fibre_g,1.5,https://www.fao.org/fileadmin/templates/food_composition/documents/pdf/VTN_FCT_2007.pdf,Bảng thành phần thực phẩm Việt Nam 2007,exact,applied,Tỏi ta; per 100g edible portion
prices.csv,rau_muong,packagePriceVnd,5000,https://www.bachhoaxanh.com/rau-sach/combo-rau-muong-xao-toi,Bách hóa XANH,exact,applied,"Rau muống nước/hạt 400g listed at 5,000đ; selected 400g retail reference."
prices.csv,rau_muong,packageBaseQuantity,400,https://www.bachhoaxanh.com/rau-sach/combo-rau-muong-xao-toi,Bách hóa XANH,exact,applied,"Rau muống nước/hạt 400g listed at 5,000đ; selected 400g retail reference."
prices.csv,cai_ngot,packagePriceVnd,5000,https://www.bachhoaxanh.com/rau-cu-trai-cay,Bách hóa XANH,exact,applied,"Cải ngọt 400g listed at 5,000đ on retailer catalog."
prices.csv,cai_ngot,packageBaseQuantity,400,https://www.bachhoaxanh.com/rau-cu-trai-cay,Bách hóa XANH,exact,applied,"Cải ngọt 400g listed at 5,000đ on retailer catalog."
prices.csv,rau_den,packagePriceVnd,5000,https://www.bachhoaxanh.com/rau-sach/rau-den-goi-300g,Bách hóa XANH,exact,applied,"Product page/search index identifies Rau dền 400g at 5,000đ."
prices.csv,rau_den,packageBaseQuantity,400,https://www.bachhoaxanh.com/rau-sach/rau-den-goi-300g,Bách hóa XANH,exact,applied,"Product page/search index identifies Rau dền 400g at 5,000đ."
prices.csv,ca_chua,packagePriceVnd,12000,https://www.bachhoaxanh.com/cu/hanh-tay-300gr,Bách hóa XANH,exact,applied,"Cà chua 500g listed 12,000đ (25,000đ/kg) in retailer recommendations."
prices.csv,ca_chua,packageBaseQuantity,500,https://www.bachhoaxanh.com/cu/hanh-tay-300gr,Bách hóa XANH,exact,applied,"Cà chua 500g listed 12,000đ (25,000đ/kg) in retailer recommendations."
prices.csv,ca_rot,packagePriceVnd,16500,https://www.bachhoaxanh.com/cu/hanh-tay-300gr,Bách hóa XANH,exact,applied,"Cà rốt 500g listed 16,500đ (33,000đ/kg) in retailer recommendations."
prices.csv,ca_rot,packageBaseQuantity,500,https://www.bachhoaxanh.com/cu/hanh-tay-300gr,Bách hóa XANH,exact,applied,"Cà rốt 500g listed 16,500đ (33,000đ/kg) in retailer recommendations."
prices.csv,hanh_tay,packagePriceVnd,17500,https://www.bachhoaxanh.com/cu/hanh-tay-300gr,Bách hóa XANH,exact,applied,"Hành tây 500g listed 17,500đ (35,000đ/kg)."
prices.csv,hanh_tay,packageBaseQuantity,500,https://www.bachhoaxanh.com/cu/hanh-tay-300gr,Bách hóa XANH,exact,applied,"Hành tây 500g listed 17,500đ (35,000đ/kg)."
prices.csv,hanh_la,packagePriceVnd,6400,https://www.bachhoaxanh.com/rau-sach/hanh-la-goi-100g,Bách hóa XANH,exact,applied,"Direct product result: Hành lá 100g, 6,400đ."
prices.csv,hanh_la,packageBaseQuantity,100,https://www.bachhoaxanh.com/rau-sach/hanh-la-goi-100g,Bách hóa XANH,exact,applied,"Direct product result: Hành lá 100g, 6,400đ."
prices.csv,ot_hiem,packagePriceVnd,4900,https://www.bachhoaxanh.com/mi/mi-a-one-lau-tom-ot-xanh-goi-79gr-thung-30,Bách hóa XANH,retailer_related_listing,applied,"Retail related-product listing: Ớt hiểm 50g, 4,900đ."
prices.csv,ot_hiem,packageBaseQuantity,50,https://www.bachhoaxanh.com/mi/mi-a-one-lau-tom-ot-xanh-goi-79gr-thung-30,Bách hóa XANH,retailer_related_listing,applied,"Retail related-product listing: Ớt hiểm 50g, 4,900đ."
prices.csv,nuoc_mam,packagePriceVnd,81000,https://www.bachhoaxanh.com/gao-gao-nep/combo-gia-vi-am-no-gao-dau-an-nuoc-mam,Bách hóa XANH,exact,applied,"Nước mắm cá cơm Thuận Phát 40 độ đạm chai 610ml, 81,000đ."
prices.csv,nuoc_mam,packageBaseQuantity,610,https://www.bachhoaxanh.com/gao-gao-nep/combo-gia-vi-am-no-gao-dau-an-nuoc-mam,Bách hóa XANH,exact,applied,"Nước mắm cá cơm Thuận Phát 40 độ đạm chai 610ml, 81,000đ."
prices.csv,nuoc_tuong,packagePriceVnd,20000,https://www.bachhoaxanh.com/nuoc-tuong,Bách hóa XANH,exact,applied,"Nước tương đậm đặc Nam Dương 500ml, 20,000đ."
prices.csv,nuoc_tuong,packageBaseQuantity,500,https://www.bachhoaxanh.com/nuoc-tuong,Bách hóa XANH,exact,applied,"Nước tương đậm đặc Nam Dương 500ml, 20,000đ."
prices.csv,dau_an,packagePriceVnd,60000,https://www.bachhoaxanh.com/gao-gao-nep/combo-gia-vi-am-no-gao-dau-an-nuoc-mam,Bách hóa XANH,exact,applied,"Dầu đậu nành nguyên chất Simply chai 1 lít, 60,000đ."
prices.csv,dau_an,packageBaseQuantity,1000,https://www.bachhoaxanh.com/gao-gao-nep/combo-gia-vi-am-no-gao-dau-an-nuoc-mam,Bách hóa XANH,exact,applied,"Dầu đậu nành nguyên chất Simply chai 1 lít, 60,000đ."
prices.csv,muoi,packagePriceVnd,8000,https://www.bachhoaxanh.com/muoi-an,Bách hóa XANH,exact,applied,"Muối sấy I-ốt Sosal Group 1kg, 8,000đ."
prices.csv,muoi,packageBaseQuantity,1000,https://www.bachhoaxanh.com/muoi-an,Bách hóa XANH,exact,applied,"Muối sấy I-ốt Sosal Group 1kg, 8,000đ."
prices.csv,duong_cat,packagePriceVnd,25000,https://www.bachhoaxanh.com/hat-nem/combo-bot-ngot-duong-muoi,Bách hóa XANH,exact,applied,"Đường mía thượng hạng Biên Hòa 1kg, 25,000đ."
prices.csv,duong_cat,packageBaseQuantity,1000,https://www.bachhoaxanh.com/hat-nem/combo-bot-ngot-duong-muoi,Bách hóa XANH,exact,applied,"Đường mía thượng hạng Biên Hòa 1kg, 25,000đ."
prices.csv,tieu_xay,packagePriceVnd,20000,https://www.bachhoaxanh.com/tieu,Bách hóa XANH,exact,applied,"Tiêu đen xay 50g, 20,000đ."
prices.csv,tieu_xay,packageBaseQuantity,50,https://www.bachhoaxanh.com/tieu,Bách hóa XANH,exact,applied,"Tiêu đen xay 50g, 20,000đ."
prices.csv,hat_nem,packagePriceVnd,79000,https://www.bachhoaxanh.com/hat-nem,Bách hóa XANH,exact,applied,"Hạt nêm vị heo Aji-ngon 900g, 79,000đ."
prices.csv,hat_nem,packageBaseQuantity,900,https://www.bachhoaxanh.com/hat-nem,Bách hóa XANH,exact,applied,"Hạt nêm vị heo Aji-ngon 900g, 79,000đ."
prices.csv,suon_heo,packagePriceVnd,179000,https://cooponline.vn/suon-non-heo-dong-lanh--s250515385,Co.op Online,retail_proxy,applied,Sườn non heo đông lạnh kg selected as retail proxy for generic sườn heo.
prices.csv,suon_heo,packageBaseQuantity,1000,https://cooponline.vn/suon-non-heo-dong-lanh--s250515385,Co.op Online,retail_proxy,applied,Sườn non heo đông lạnh kg selected as retail proxy for generic sườn heo.
prices.csv,gao_te,packagePriceVnd,85700,https://cooponline.vn/gao-thom-lang-ta-vua-gao-5kg--s250108994,Co.op Online,exact_generic,applied,"Product is 100% white rice, 5kg; used as retail reference for gạo tẻ."
