foodCode,allergenCode,status,provenance
gung,egg,cross_contact_unverified,"Gừng is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
gung,soy,cross_contact_unverified,"Gừng is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
gung,wheat,cross_contact_unverified,"Gừng is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
gung,fish,cross_contact_unverified,"Gừng is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
gung,crustacean,cross_contact_unverified,"Gừng is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
gung,mollusc,cross_contact_unverified,"Gừng is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
gung,sesame,cross_contact_unverified,"Gừng is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,peanut,cross_contact_unverified,"Sả is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,tree_nut,cross_contact_unverified,"Sả is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,dairy,cross_contact_unverified,"Sả is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,egg,cross_contact_unverified,"Sả is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,soy,cross_contact_unverified,"Sả is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,wheat,cross_contact_unverified,"Sả is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,fish,cross_contact_unverified,"Sả is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,crustacean,cross_contact_unverified,"Sả is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,mollusc,cross_contact_unverified,"Sả is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
sa,sesame,cross_contact_unverified,"Sả is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,peanut,cross_contact_unverified,"Ớt hiểm is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,tree_nut,cross_contact_unverified,"Ớt hiểm is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,dairy,cross_contact_unverified,"Ớt hiểm is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,egg,cross_contact_unverified,"Ớt hiểm is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,soy,cross_contact_unverified,"Ớt hiểm is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,wheat,cross_contact_unverified,"Ớt hiểm is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,fish,cross_contact_unverified,"Ớt hiểm is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,crustacean,cross_contact_unverified,"Ớt hiểm is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,mollusc,cross_contact_unverified,"Ớt hiểm is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
ot_hiem,sesame,cross_contact_unverified,"Ớt hiểm is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,peanut,cross_contact_unverified,"Rau ngò is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,tree_nut,cross_contact_unverified,"Rau ngò is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,dairy,cross_contact_unverified,"Rau ngò is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,egg,cross_contact_unverified,"Rau ngò is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,soy,cross_contact_unverified,"Rau ngò is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,wheat,cross_contact_unverified,"Rau ngò is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,fish,cross_contact_unverified,"Rau ngò is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,crustacean,cross_contact_unverified,"Rau ngò is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,mollusc,cross_contact_unverified,"Rau ngò is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
rau_ngo,sesame,cross_contact_unverified,"Rau ngò is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,peanut,cross_contact_unverified,"Me chua is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,tree_nut,cross_contact_unverified,"Me chua is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,dairy,cross_contact_unverified,"Me chua is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,egg,cross_contact_unverified,"Me chua is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,soy,cross_contact_unverified,"Me chua is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,wheat,cross_contact_unverified,"Me chua is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,fish,cross_contact_unverified,"Me chua is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,crustacean,cross_contact_unverified,"Me chua is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,mollusc,cross_contact_unverified,"Me chua is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
me_chua,sesame,cross_contact_unverified,"Me chua is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_mam,peanut,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of peanut or cross-contact in a specific product.
nuoc_mam,tree_nut,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of tree_nut or cross-contact in a specific product.
nuoc_mam,dairy,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of dairy or cross-contact in a specific product.
nuoc_mam,egg,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of egg or cross-contact in a specific product.
nuoc_mam,soy,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of soy or cross-contact in a specific product.
nuoc_mam,wheat,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of wheat or cross-contact in a specific product.
nuoc_mam,fish,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en
nuoc_mam,crustacean,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of crustacean or cross-contact in a specific product.
nuoc_mam,mollusc,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of mollusc or cross-contact in a specific product.
nuoc_mam,sesame,cross_contact_unverified,Codex defines fish sauce as fermented fish and salt and permits other ingredients. The generic catalog identity confirms fish only; it does not prove absence of sesame or cross-contact in a specific product.
nuoc_tuong,peanut,cross_contact_unverified,"Nước tương is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,tree_nut,cross_contact_unverified,"Nước tương is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,dairy,cross_contact_unverified,"Nước tương is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,egg,cross_contact_unverified,"Nước tương is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,soy,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en
nuoc_tuong,wheat,may_contain,https://www.kikkoman.com/en/culture/soysaucemuseum/making/|https://kikkomanusa.com/products/gluten-free-soy-sauce/|https://www.who.int/publications/i/item/B09028
nuoc_tuong,fish,cross_contact_unverified,"Nước tương is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,crustacean,cross_contact_unverified,"Nước tương is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,mollusc,cross_contact_unverified,"Nước tương is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
nuoc_tuong,sesame,cross_contact_unverified,"Nước tương is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,peanut,may_contain,https://www.fda.gov/media/78205/download?attachment=|https://www.who.int/publications/i/item/B09028
dau_an,tree_nut,may_contain,https://www.fda.gov/media/78205/download?attachment=|https://www.who.int/publications/i/item/B09028
dau_an,dairy,cross_contact_unverified,"Dầu ăn is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,egg,cross_contact_unverified,"Dầu ăn is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,soy,may_contain,https://www.fda.gov/media/78205/download?attachment=|https://www.who.int/publications/i/item/B09028
dau_an,wheat,cross_contact_unverified,"Dầu ăn is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,fish,cross_contact_unverified,"Dầu ăn is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,crustacean,cross_contact_unverified,"Dầu ăn is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,mollusc,cross_contact_unverified,"Dầu ăn is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
dau_an,sesame,may_contain,https://www.fda.gov/media/78205/download?attachment=|https://www.who.int/publications/i/item/B09028
muoi,peanut,cross_contact_unverified,"Muối is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,tree_nut,cross_contact_unverified,"Muối is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,dairy,cross_contact_unverified,"Muối is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,egg,cross_contact_unverified,"Muối is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,soy,cross_contact_unverified,"Muối is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,wheat,cross_contact_unverified,"Muối is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,fish,cross_contact_unverified,"Muối is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,crustacean,cross_contact_unverified,"Muối is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,mollusc,cross_contact_unverified,"Muối is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
muoi,sesame,cross_contact_unverified,"Muối is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,peanut,cross_contact_unverified,"Đường cát is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,tree_nut,cross_contact_unverified,"Đường cát is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,dairy,cross_contact_unverified,"Đường cát is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,egg,cross_contact_unverified,"Đường cát is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,soy,cross_contact_unverified,"Đường cát is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,wheat,cross_contact_unverified,"Đường cát is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,fish,cross_contact_unverified,"Đường cát is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,crustacean,cross_contact_unverified,"Đường cát is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,mollusc,cross_contact_unverified,"Đường cát is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
duong_cat,sesame,cross_contact_unverified,"Đường cát is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,peanut,cross_contact_unverified,"Tiêu xay is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,tree_nut,cross_contact_unverified,"Tiêu xay is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,dairy,cross_contact_unverified,"Tiêu xay is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,egg,cross_contact_unverified,"Tiêu xay is not itself the egg allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,soy,cross_contact_unverified,"Tiêu xay is not itself the soy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,wheat,cross_contact_unverified,"Tiêu xay is not itself the wheat allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,fish,cross_contact_unverified,"Tiêu xay is not itself the fish allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,crustacean,cross_contact_unverified,"Tiêu xay is not itself the crustacean allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,mollusc,cross_contact_unverified,"Tiêu xay is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
tieu_xay,sesame,cross_contact_unverified,"Tiêu xay is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
hat_nem,peanut,cross_contact_unverified,"Hạt nêm is not itself the peanut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
hat_nem,tree_nut,cross_contact_unverified,"Hạt nêm is not itself the tree_nut allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
hat_nem,dairy,cross_contact_unverified,"Hạt nêm is not itself the dairy allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
hat_nem,egg,may_contain,https://www.knorr.com/vn/p/h%E1%BA%A1t-n%C3%AAm-knorr-th%E1%BB%8Bt-th%C4%83n-x%C6%B0%C6%A1ng-%E1%BB%91ng-t%E1%BB%A7y.html/08934707029137|https://www.unileverfoodsolutions.com.vn/vi/san-pham.79-VI-1234717.html|https://www.unileverfoodsolutions.com.vn/vi/san-pham/knorr-bot-thit-ga-1kg-79-VI-1053103.html|https://www.who.int/publications/i/item/B09028
hat_nem,soy,may_contain,https://www.knorr.com/vn/p/h%E1%BA%A1t-n%C3%AAm-knorr-th%E1%BB%8Bt-th%C4%83n-x%C6%B0%C6%A1ng-%E1%BB%91ng-t%E1%BB%A7y.html/08934707029137|https://www.unileverfoodsolutions.com.vn/vi/san-pham.79-VI-1234717.html|https://www.unileverfoodsolutions.com.vn/vi/san-pham/knorr-bot-thit-ga-1kg-79-VI-1053103.html|https://www.who.int/publications/i/item/B09028
hat_nem,wheat,may_contain,https://www.knorr.com/vn/p/h%E1%BA%A1t-n%C3%AAm-knorr-th%E1%BB%8Bt-th%C4%83n-x%C6%B0%C6%A1ng-%E1%BB%91ng-t%E1%BB%A7y.html/08934707029137|https://www.unileverfoodsolutions.com.vn/vi/san-pham.79-VI-1234717.html|https://www.unileverfoodsolutions.com.vn/vi/san-pham/knorr-bot-thit-ga-1kg-79-VI-1053103.html|https://www.who.int/publications/i/item/B09028
hat_nem,fish,may_contain,https://www.knorr.com/vn/p/h%E1%BA%A1t-n%C3%AAm-knorr-th%E1%BB%8Bt-th%C4%83n-x%C6%B0%C6%A1ng-%E1%BB%91ng-t%E1%BB%A7y.html/08934707029137|https://www.unileverfoodsolutions.com.vn/vi/san-pham.79-VI-1234717.html|https://www.unileverfoodsolutions.com.vn/vi/san-pham/knorr-bot-thit-ga-1kg-79-VI-1053103.html|https://www.who.int/publications/i/item/B09028
hat_nem,crustacean,may_contain,https://www.knorr.com/vn/p/h%E1%BA%A1t-n%C3%AAm-knorr-th%E1%BB%8Bt-th%C4%83n-x%C6%B0%C6%A1ng-%E1%BB%91ng-t%E1%BB%A7y.html/08934707029137|https://www.unileverfoodsolutions.com.vn/vi/san-pham.79-VI-1234717.html|https://www.unileverfoodsolutions.com.vn/vi/san-pham/knorr-bot-thit-ga-1kg-79-VI-1053103.html|https://www.who.int/publications/i/item/B09028
hat_nem,mollusc,cross_contact_unverified,"Hạt nêm is not itself the mollusc allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
hat_nem,sesame,cross_contact_unverified,"Hạt nêm is not itself the sesame allergen category based on the catalog food identity. This does NOT establish absence of unintended allergen presence or cross-contact, so app status remains unknown."
